date,crime_level_sum,crime_count,weather_crime_count,violent_count,COP_count,gun_crime_count,dayofweek,day,month,year
2004-01-23,877,484,77,34.0,65.0,3.0,friday,23,1,2004
2004-01-24,775,455,68,33.0,53.0,1.0,saturday,24,1,2004
2004-01-25,737,396,78,40.0,65.0,2.0,sunday,25,1,2004
2004-01-26,758,404,74,39.0,64.0,2.0,monday,26,1,2004
2004-01-27,761,420,52,34.0,60.0,1.0,tuesday,27,1,2004
2004-01-28,768,442,59,25.0,43.0,2.0,wednesday,28,1,2004
2004-01-29,854,456,81,41.0,70.0,3.0,thursday,29,1,2004
2004-01-30,886,466,87,48.0,65.0,2.0,friday,30,1,2004
2004-01-31,740,398,73,41.0,65.0,3.0,saturday,31,1,2004
2004-02-01,662,338,82,46.0,57.0,3.0,sunday,1,2,2004
2004-02-02,684,358,73,42.0,62.0,2.0,monday,2,2,2004
2004-02-03,853,452,84,40.0,54.0,1.0,tuesday,3,2,2004
2004-02-04,739,404,66,30.0,61.0,3.0,wednesday,4,2,2004
2004-02-05,750,399,70,38.0,56.0,5.0,thursday,5,2,2004
2004-02-06,901,475,90,46.0,63.0,5.0,friday,6,2,2004
2004-02-07,751,398,85,48.0,63.0,3.0,saturday,7,2,2004
2004-02-08,654,333,62,42.0,59.0,3.0,sunday,8,2,2004
2004-02-09,746,417,59,26.0,42.0,4.0,monday,9,2,2004
2004-02-10,799,428,66,40.0,65.0,1.0,tuesday,10,2,2004
2004-02-11,791,416,73,38.0,63.0,0.0,wednesday,11,2,2004
2004-02-12,911,462,100,55.0,76.0,7.0,thursday,12,2,2004
2004-02-13,809,430,75,40.0,63.0,6.0,friday,13,2,2004
2004-02-14,774,387,91,51.0,58.0,2.0,saturday,14,2,2004
2004-02-15,781,405,86,49.0,74.0,1.0,sunday,15,2,2004
2004-02-16,605,317,66,36.0,46.0,2.0,monday,16,2,2004
2004-02-17,705,383,62,32.0,66.0,4.0,tuesday,17,2,2004
2004-02-18,774,403,82,43.0,62.0,1.0,wednesday,18,2,2004
2004-02-19,815,428,73,37.0,71.0,1.0,thursday,19,2,2004
2004-02-20,852,446,92,51.0,66.0,3.0,friday,20,2,2004
2004-02-21,658,360,71,34.0,59.0,6.0,saturday,21,2,2004
2004-02-22,669,350,74,36.0,57.0,3.0,sunday,22,2,2004
2004-02-23,881,487,75,37.0,72.0,3.0,monday,23,2,2004
2004-02-24,795,409,82,57.0,68.0,4.0,tuesday,24,2,2004
2004-02-25,697,362,65,35.0,55.0,5.0,wednesday,25,2,2004
2004-02-26,731,385,70,42.0,57.0,1.0,thursday,26,2,2004
2004-02-27,866,453,96,57.0,71.0,1.0,friday,27,2,2004
2004-02-28,752,397,87,43.0,60.0,3.0,saturday,28,2,2004
2004-02-29,738,380,84,51.0,58.0,0.0,sunday,29,2,2004
2004-03-01,822,423,82,51.0,76.0,3.0,monday,1,3,2004
2004-03-02,906,465,91,57.0,78.0,1.0,tuesday,2,3,2004
2004-03-03,905,473,100,54.0,71.0,0.0,wednesday,3,3,2004
2004-03-04,861,455,102,53.0,86.0,7.0,thursday,4,3,2004
2004-03-05,936,489,101,49.0,72.0,1.0,friday,5,3,2004
2004-03-06,777,408,105,50.0,76.0,2.0,saturday,6,3,2004
2004-03-07,692,353,83,50.0,69.0,1.0,sunday,7,3,2004
2004-03-08,700,385,58,30.0,44.0,2.0,monday,8,3,2004
2004-03-09,908,478,102,68.0,91.0,5.0,tuesday,9,3,2004
2004-03-10,886,483,77,39.0,74.0,1.0,wednesday,10,3,2004
2004-03-11,858,451,93,49.0,69.0,2.0,thursday,11,3,2004
2004-03-12,866,461,97,46.0,77.0,5.0,friday,12,3,2004
2004-03-13,751,363,109,60.0,92.0,10.0,saturday,13,3,2004
2004-03-14,555,287,55,30.0,43.0,0.0,sunday,14,3,2004
2004-03-15,653,344,67,35.0,56.0,3.0,monday,15,3,2004
2004-03-16,887,486,89,44.0,76.0,3.0,tuesday,16,3,2004
2004-03-17,810,430,92,50.0,75.0,2.0,wednesday,17,3,2004
2004-03-18,744,399,75,38.0,60.0,1.0,thursday,18,3,2004
2004-03-19,787,411,82,34.0,62.0,5.0,friday,19,3,2004
2004-03-20,749,393,81,45.0,84.0,3.0,saturday,20,3,2004
2004-03-21,689,362,75,39.0,62.0,2.0,sunday,21,3,2004
2004-03-22,727,372,75,46.0,65.0,2.0,monday,22,3,2004
2004-03-23,848,446,84,46.0,72.0,1.0,tuesday,23,3,2004
2004-03-24,849,438,73,41.0,60.0,1.0,wednesday,24,3,2004
2004-03-25,710,377,63,35.0,65.0,5.0,thursday,25,3,2004
2004-03-26,789,407,81,45.0,57.0,2.0,friday,26,3,2004
2004-03-27,774,396,93,42.0,61.0,5.0,saturday,27,3,2004
2004-03-28,793,403,88,57.0,78.0,2.0,sunday,28,3,2004
2004-03-29,735,382,71,40.0,58.0,3.0,monday,29,3,2004
2004-03-30,822,430,75,50.0,75.0,3.0,tuesday,30,3,2004
2004-03-31,782,414,83,42.0,58.0,2.0,wednesday,31,3,2004
2004-04-01,958,532,86,37.0,69.0,2.0,thursday,1,4,2004
2004-04-02,912,501,89,49.0,83.0,1.0,friday,2,4,2004
2004-04-03,722,387,72,39.0,63.0,3.0,saturday,3,4,2004
2004-04-04,738,386,86,39.0,64.0,6.0,sunday,4,4,2004
2004-04-05,738,414,67,31.0,64.0,4.0,monday,5,4,2004
2004-04-06,755,395,72,41.0,50.0,1.0,tuesday,6,4,2004
2004-04-07,750,405,69,40.0,61.0,2.0,wednesday,7,4,2004
2004-04-08,781,422,62,29.0,57.0,6.0,thursday,8,4,2004
2004-04-09,852,439,96,49.0,77.0,6.0,friday,9,4,2004
2004-04-10,692,362,70,33.0,51.0,1.0,saturday,10,4,2004
2004-04-11,605,323,58,25.0,47.0,5.0,sunday,11,4,2004
2004-04-12,753,397,67,42.0,60.0,3.0,monday,12,4,2004
2004-04-13,685,363,65,39.0,50.0,6.0,tuesday,13,4,2004
2004-04-14,769,415,68,32.0,54.0,4.0,wednesday,14,4,2004
2004-04-15,749,396,79,43.0,59.0,4.0,thursday,15,4,2004
2004-04-16,890,453,93,53.0,89.0,5.0,friday,16,4,2004
2004-04-17,880,494,73,42.0,74.0,5.0,saturday,17,4,2004
2004-04-18,733,386,79,33.0,60.0,3.0,sunday,18,4,2004
2004-04-19,758,399,72,44.0,59.0,1.0,monday,19,4,2004
2004-04-20,707,393,63,27.0,39.0,4.0,tuesday,20,4,2004
2004-04-21,699,360,82,36.0,67.0,9.0,wednesday,21,4,2004
2004-04-22,686,352,68,42.0,54.0,2.0,thursday,22,4,2004
2004-04-23,1002,499,103,67.0,90.0,6.0,friday,23,4,2004
2004-04-24,859,482,84,50.0,63.0,3.0,saturday,24,4,2004
2004-04-25,839,413,117,65.0,81.0,2.0,sunday,25,4,2004
2004-04-26,766,410,77,49.0,74.0,3.0,monday,26,4,2004
2004-04-27,874,466,91,54.0,68.0,3.0,tuesday,27,4,2004
2004-04-28,770,415,74,36.0,78.0,2.0,wednesday,28,4,2004
2004-04-29,856,437,93,64.0,78.0,3.0,thursday,29,4,2004
2004-04-30,776,414,77,40.0,57.0,3.0,friday,30,4,2004
2004-05-01,860,443,94,54.0,71.0,2.0,saturday,1,5,2004
2004-05-02,735,376,88,46.0,61.0,4.0,sunday,2,5,2004
2004-05-03,737,383,76,39.0,61.0,7.0,monday,3,5,2004
2004-05-04,777,423,74,40.0,77.0,1.0,tuesday,4,5,2004
2004-05-05,809,427,90,42.0,69.0,5.0,wednesday,5,5,2004
2004-05-06,826,442,89,44.0,75.0,5.0,thursday,6,5,2004
2004-05-07,862,465,73,43.0,61.0,4.0,friday,7,5,2004
2004-05-08,749,402,69,31.0,60.0,1.0,saturday,8,5,2004
2004-05-09,698,370,71,35.0,65.0,5.0,sunday,9,5,2004
2004-05-10,715,375,75,48.0,69.0,1.0,monday,10,5,2004
2004-05-11,835,453,77,47.0,80.0,3.0,tuesday,11,5,2004
2004-05-12,874,448,89,55.0,81.0,3.0,wednesday,12,5,2004
2004-05-13,778,411,79,33.0,64.0,6.0,thursday,13,5,2004
2004-05-14,807,423,80,33.0,55.0,5.0,friday,14,5,2004
2004-05-15,763,413,80,24.0,56.0,0.0,saturday,15,5,2004
2004-05-16,752,382,76,45.0,57.0,1.0,sunday,16,5,2004
2004-05-17,734,385,75,40.0,72.0,1.0,monday,17,5,2004
2004-05-18,875,470,93,44.0,78.0,3.0,tuesday,18,5,2004
2004-05-19,841,462,71,34.0,61.0,3.0,wednesday,19,5,2004
2004-05-20,794,436,64,31.0,54.0,3.0,thursday,20,5,2004
2004-05-21,820,446,71,35.0,59.0,4.0,friday,21,5,2004
2004-05-22,842,472,86,43.0,73.0,1.0,saturday,22,5,2004
2004-05-23,702,371,66,39.0,50.0,2.0,sunday,23,5,2004
2004-05-24,776,403,83,46.0,74.0,6.0,monday,24,5,2004
2004-05-25,811,440,73,40.0,70.0,3.0,tuesday,25,5,2004
2004-05-26,892,472,93,50.0,76.0,6.0,wednesday,26,5,2004
2004-05-27,772,411,83,40.0,64.0,4.0,thursday,27,5,2004
2004-05-28,892,470,92,48.0,72.0,5.0,friday,28,5,2004
2004-05-29,694,373,69,34.0,60.0,4.0,saturday,29,5,2004
2004-05-30,798,419,97,49.0,78.0,2.0,sunday,30,5,2004
2004-05-31,785,399,94,57.0,75.0,2.0,monday,31,5,2004
2004-06-01,748,419,57,26.0,54.0,0.0,tuesday,1,6,2004
2004-06-02,904,481,78,46.0,80.0,3.0,wednesday,2,6,2004
2004-06-03,717,394,71,35.0,53.0,3.0,thursday,3,6,2004
2004-06-04,795,442,62,29.0,45.0,0.0,friday,4,6,2004
2004-06-05,739,398,82,43.0,66.0,3.0,saturday,5,6,2004
2004-06-06,596,286,72,46.0,64.0,6.0,sunday,6,6,2004
2004-06-07,640,329,77,37.0,53.0,5.0,monday,7,6,2004
2004-06-08,798,475,69,43.0,73.0,1.0,tuesday,8,6,2004
2004-06-09,762,402,79,39.0,53.0,3.0,wednesday,9,6,2004
2004-06-10,801,425,77,41.0,69.0,2.0,thursday,10,6,2004
2004-06-11,643,363,51,22.0,48.0,6.0,friday,11,6,2004
2004-06-12,775,412,73,34.0,51.0,2.0,saturday,12,6,2004
2004-06-13,682,346,78,49.0,65.0,1.0,sunday,13,6,2004
2004-06-14,795,424,76,33.0,49.0,5.0,monday,14,6,2004
2004-06-15,768,406,81,40.0,62.0,4.0,tuesday,15,6,2004
2004-06-16,674,355,56,33.0,45.0,1.0,wednesday,16,6,2004
2004-06-17,680,369,67,33.0,54.0,0.0,thursday,17,6,2004
2004-06-18,833,450,78,41.0,64.0,3.0,friday,18,6,2004
2004-06-19,747,448,61,25.0,46.0,3.0,saturday,19,6,2004
2004-06-20,698,365,75,39.0,61.0,6.0,sunday,20,6,2004
2004-06-21,676,363,72,37.0,50.0,2.0,monday,21,6,2004
2004-06-22,686,367,57,34.0,57.0,2.0,tuesday,22,6,2004
2004-06-23,759,388,82,45.0,71.0,3.0,wednesday,23,6,2004
2004-06-24,784,418,72,36.0,61.0,2.0,thursday,24,6,2004
2004-06-25,846,449,81,45.0,80.0,7.0,friday,25,6,2004
2004-06-26,698,352,81,43.0,64.0,0.0,saturday,26,6,2004
2004-06-27,828,412,113,55.0,91.0,3.0,sunday,27,6,2004
2004-06-28,808,422,81,49.0,65.0,5.0,monday,28,6,2004
2004-06-29,794,409,77,41.0,68.0,3.0,tuesday,29,6,2004
2004-06-30,675,372,62,22.0,44.0,2.0,wednesday,30,6,2004
2004-07-01,804,426,77,40.0,55.0,0.0,thursday,1,7,2004
2004-07-02,827,414,85,51.0,69.0,2.0,friday,2,7,2004
2004-07-03,799,405,97,58.0,70.0,1.0,saturday,3,7,2004
2004-07-04,810,423,95,48.0,71.0,2.0,sunday,4,7,2004
2004-07-05,717,364,105,48.0,70.0,3.0,monday,5,7,2004
2004-07-06,806,440,66,33.0,56.0,3.0,tuesday,6,7,2004
2004-07-07,808,435,83,37.0,56.0,1.0,wednesday,7,7,2004
2004-07-08,868,457,77,48.0,65.0,4.0,thursday,8,7,2004
2004-07-09,762,389,74,40.0,59.0,4.0,friday,9,7,2004
2004-07-10,719,407,63,39.0,51.0,0.0,saturday,10,7,2004
2004-07-11,629,328,64,33.0,53.0,2.0,sunday,11,7,2004
2004-07-12,660,367,56,23.0,56.0,1.0,monday,12,7,2004
2004-07-13,819,453,68,41.0,65.0,1.0,tuesday,13,7,2004
2004-07-14,743,405,58,29.0,46.0,5.0,wednesday,14,7,2004
2004-07-15,730,388,66,41.0,58.0,1.0,thursday,15,7,2004
2004-07-16,857,444,89,50.0,74.0,2.0,friday,16,7,2004
2004-07-17,747,365,86,55.0,74.0,1.0,saturday,17,7,2004
2004-07-18,747,379,72,45.0,63.0,5.0,sunday,18,7,2004
2004-07-19,794,420,90,35.0,59.0,4.0,monday,19,7,2004
2004-07-20,670,351,70,36.0,59.0,2.0,tuesday,20,7,2004
2004-07-21,759,393,79,43.0,61.0,9.0,wednesday,21,7,2004
2004-07-22,726,404,62,27.0,51.0,3.0,thursday,22,7,2004
2004-07-23,829,434,87,47.0,70.0,4.0,friday,23,7,2004
2004-07-24,756,402,82,34.0,57.0,2.0,saturday,24,7,2004
2004-07-25,709,362,67,40.0,50.0,2.0,sunday,25,7,2004
2004-07-26,730,389,68,38.0,54.0,2.0,monday,26,7,2004
2004-07-27,755,406,63,30.0,45.0,1.0,tuesday,27,7,2004
2004-07-28,696,389,47,26.0,43.0,2.0,wednesday,28,7,2004
2004-07-29,693,358,64,30.0,38.0,3.0,thursday,29,7,2004
2004-07-30,747,402,61,34.0,55.0,2.0,friday,30,7,2004
2004-07-31,595,315,64,28.0,36.0,4.0,saturday,31,7,2004
2004-08-01,733,382,65,41.0,43.0,2.0,sunday,1,8,2004
2004-08-02,778,404,84,44.0,64.0,4.0,monday,2,8,2004
2004-08-03,824,445,87,40.0,60.0,3.0,tuesday,3,8,2004
2004-08-04,755,410,73,41.0,59.0,1.0,wednesday,4,8,2004
2004-08-05,709,383,66,35.0,59.0,5.0,thursday,5,8,2004
2004-08-06,785,422,71,34.0,55.0,2.0,friday,6,8,2004
2004-08-07,774,385,87,54.0,62.0,0.0,saturday,7,8,2004
2004-08-08,604,306,58,37.0,48.0,2.0,sunday,8,8,2004
2004-08-09,681,362,66,37.0,56.0,2.0,monday,9,8,2004
2004-08-10,772,424,65,21.0,58.0,4.0,tuesday,10,8,2004
2004-08-11,748,400,68,34.0,58.0,3.0,wednesday,11,8,2004
2004-08-12,789,416,70,38.0,50.0,4.0,thursday,12,8,2004
2004-08-13,757,412,63,28.0,57.0,0.0,friday,13,8,2004
2004-08-14,677,348,66,44.0,58.0,3.0,saturday,14,8,2004
2004-08-15,673,339,82,43.0,65.0,4.0,sunday,15,8,2004
2004-08-16,808,430,78,46.0,61.0,3.0,monday,16,8,2004
2004-08-17,687,357,70,34.0,61.0,2.0,tuesday,17,8,2004
2004-08-18,881,471,72,41.0,58.0,2.0,wednesday,18,8,2004
2004-08-19,817,437,63,33.0,58.0,1.0,thursday,19,8,2004
2004-08-20,819,422,85,44.0,63.0,1.0,friday,20,8,2004
2004-08-21,733,381,86,43.0,60.0,4.0,saturday,21,8,2004
2004-08-22,669,352,61,33.0,54.0,2.0,sunday,22,8,2004
2004-08-23,734,397,70,38.0,57.0,6.0,monday,23,8,2004
2004-08-24,724,391,69,28.0,51.0,3.0,tuesday,24,8,2004
2004-08-25,703,388,60,29.0,50.0,2.0,wednesday,25,8,2004
2004-08-26,799,424,88,39.0,64.0,3.0,thursday,26,8,2004
2004-08-27,783,423,79,37.0,60.0,3.0,friday,27,8,2004
2004-08-28,786,423,83,43.0,65.0,3.0,saturday,28,8,2004
2004-08-29,714,364,74,40.0,70.0,2.0,sunday,29,8,2004
2004-08-30,671,344,68,36.0,49.0,2.0,monday,30,8,2004
2004-08-31,675,374,53,25.0,47.0,2.0,tuesday,31,8,2004
2004-09-01,911,486,88,51.0,73.0,5.0,wednesday,1,9,2004
2004-09-02,702,369,67,38.0,54.0,2.0,thursday,2,9,2004
2004-09-03,764,394,78,43.0,58.0,3.0,friday,3,9,2004
2004-09-04,703,374,76,39.0,57.0,3.0,saturday,4,9,2004
2004-09-05,670,335,82,45.0,59.0,2.0,sunday,5,9,2004
2004-09-06,578,295,66,39.0,52.0,4.0,monday,6,9,2004
2004-09-07,736,388,68,46.0,60.0,5.0,tuesday,7,9,2004
2004-09-08,757,379,84,48.0,72.0,2.0,wednesday,8,9,2004
2004-09-09,766,398,72,44.0,60.0,1.0,thursday,9,9,2004
2004-09-10,729,382,67,34.0,54.0,6.0,friday,10,9,2004
2004-09-11,640,341,63,27.0,44.0,2.0,saturday,11,9,2004
2004-09-12,722,363,82,43.0,62.0,2.0,sunday,12,9,2004
2004-09-13,696,363,67,38.0,53.0,1.0,monday,13,9,2004
2004-09-14,740,386,65,38.0,52.0,3.0,tuesday,14,9,2004
2004-09-15,813,430,75,42.0,59.0,1.0,wednesday,15,9,2004
2004-09-16,788,432,69,39.0,66.0,2.0,thursday,16,9,2004
2004-09-17,850,441,79,44.0,60.0,3.0,friday,17,9,2004
2004-09-18,670,359,59,22.0,33.0,1.0,saturday,18,9,2004
2004-09-19,532,280,54,30.0,49.0,2.0,sunday,19,9,2004
2004-09-20,642,343,54,29.0,52.0,2.0,monday,20,9,2004
2004-09-21,704,367,63,39.0,55.0,2.0,tuesday,21,9,2004
2004-09-22,696,370,76,35.0,50.0,1.0,wednesday,22,9,2004
2004-09-23,915,464,94,53.0,74.0,6.0,thursday,23,9,2004
2004-09-24,868,432,97,63.0,84.0,3.0,friday,24,9,2004
2004-09-25,810,432,82,44.0,65.0,3.0,saturday,25,9,2004
2004-09-26,682,342,96,47.0,67.0,4.0,sunday,26,9,2004
2004-09-27,732,381,59,30.0,46.0,2.0,monday,27,9,2004
2004-09-28,720,399,59,33.0,46.0,1.0,tuesday,28,9,2004
2004-09-29,777,416,68,40.0,57.0,2.0,wednesday,29,9,2004
2004-09-30,681,355,69,38.0,56.0,2.0,thursday,30,9,2004
2004-10-01,808,427,79,43.0,63.0,2.0,friday,1,10,2004
2004-10-02,571,309,58,32.0,43.0,1.0,saturday,2,10,2004
2004-10-03,664,332,82,46.0,60.0,3.0,sunday,3,10,2004
2004-10-04,760,399,75,43.0,58.0,2.0,monday,4,10,2004
2004-10-05,561,306,58,21.0,38.0,2.0,tuesday,5,10,2004
2004-10-06,850,456,72,35.0,60.0,4.0,wednesday,6,10,2004
2004-10-07,671,372,48,23.0,42.0,4.0,thursday,7,10,2004
2004-10-08,813,435,81,41.0,57.0,2.0,friday,8,10,2004
2004-10-09,751,366,100,57.0,80.0,8.0,saturday,9,10,2004
2004-10-10,671,344,79,42.0,57.0,1.0,sunday,10,10,2004
2004-10-11,648,354,68,26.0,58.0,7.0,monday,11,10,2004
2004-10-12,749,381,79,43.0,71.0,6.0,tuesday,12,10,2004
2004-10-13,797,429,79,39.0,64.0,2.0,wednesday,13,10,2004
2004-10-14,825,399,102,62.0,85.0,7.0,thursday,14,10,2004
2004-10-15,867,445,88,55.0,69.0,3.0,friday,15,10,2004
2004-10-16,707,373,73,36.0,54.0,8.0,saturday,16,10,2004
2004-10-17,600,304,75,40.0,63.0,2.0,sunday,17,10,2004
2004-10-18,702,371,75,46.0,67.0,2.0,monday,18,10,2004
2004-10-19,759,387,77,42.0,66.0,3.0,tuesday,19,10,2004
2004-10-20,766,405,70,37.0,59.0,4.0,wednesday,20,10,2004
2004-10-21,748,403,79,32.0,63.0,4.0,thursday,21,10,2004
2004-10-22,820,419,80,45.0,70.0,4.0,friday,22,10,2004
2004-10-23,687,373,61,35.0,52.0,4.0,saturday,23,10,2004
2004-10-24,691,359,78,44.0,58.0,2.0,sunday,24,10,2004
2004-10-25,645,357,42,19.0,33.0,1.0,monday,25,10,2004
2004-10-26,668,357,67,29.0,52.0,2.0,tuesday,26,10,2004
2004-10-27,752,393,79,42.0,58.0,3.0,wednesday,27,10,2004
2004-10-28,780,408,87,48.0,66.0,1.0,thursday,28,10,2004
2004-10-29,880,455,101,50.0,93.0,5.0,friday,29,10,2004
2004-10-30,739,366,84,53.0,69.0,6.0,saturday,30,10,2004
2004-10-31,868,435,109,60.0,90.0,7.0,sunday,31,10,2004
2004-11-01,811,422,100,59.0,86.0,8.0,monday,1,11,2004
2004-11-02,747,405,69,36.0,73.0,1.0,tuesday,2,11,2004
2004-11-03,653,343,69,34.0,52.0,2.0,wednesday,3,11,2004
2004-11-04,592,329,43,26.0,45.0,0.0,thursday,4,11,2004
2004-11-05,771,401,78,46.0,67.0,3.0,friday,5,11,2004
2004-11-06,702,368,73,36.0,60.0,2.0,saturday,6,11,2004
2004-11-07,658,353,65,28.0,56.0,5.0,sunday,7,11,2004
2004-11-08,693,372,53,28.0,50.0,3.0,monday,8,11,2004
2004-11-09,541,295,46,21.0,39.0,3.0,tuesday,9,11,2004
2004-11-10,707,360,74,42.0,58.0,2.0,wednesday,10,11,2004
2004-11-11,702,375,69,31.0,54.0,1.0,thursday,11,11,2004
2004-11-12,820,431,79,44.0,69.0,4.0,friday,12,11,2004
2004-11-13,705,370,77,39.0,58.0,3.0,saturday,13,11,2004
2004-11-14,691,356,68,36.0,55.0,4.0,sunday,14,11,2004
2004-11-15,658,343,63,29.0,53.0,1.0,monday,15,11,2004
2004-11-16,729,393,73,37.0,65.0,1.0,tuesday,16,11,2004
2004-11-17,646,322,68,41.0,50.0,3.0,wednesday,17,11,2004
2004-11-18,668,339,67,46.0,57.0,2.0,thursday,18,11,2004
2004-11-19,771,406,77,35.0,63.0,1.0,friday,19,11,2004
2004-11-20,675,351,72,36.0,61.0,6.0,saturday,20,11,2004
2004-11-21,649,335,66,36.0,51.0,2.0,sunday,21,11,2004
2004-11-22,740,374,76,48.0,68.0,4.0,monday,22,11,2004
2004-11-23,700,364,64,32.0,54.0,2.0,tuesday,23,11,2004
2004-11-24,673,361,55,25.0,51.0,1.0,wednesday,24,11,2004
2004-11-25,510,265,56,34.0,55.0,1.0,thursday,25,11,2004
2004-11-26,693,363,76,38.0,61.0,3.0,friday,26,11,2004
2004-11-27,649,336,66,35.0,59.0,6.0,saturday,27,11,2004
2004-11-28,561,292,60,33.0,56.0,0.0,sunday,28,11,2004
2004-11-29,756,392,77,47.0,65.0,4.0,monday,29,11,2004
2004-11-30,645,342,61,34.0,50.0,3.0,tuesday,30,11,2004
2004-12-01,807,425,75,40.0,68.0,3.0,wednesday,1,12,2004
2004-12-02,720,384,61,31.0,51.0,3.0,thursday,2,12,2004
2004-12-03,743,391,74,32.0,50.0,0.0,friday,3,12,2004
2004-12-04,737,362,81,47.0,71.0,3.0,saturday,4,12,2004
2004-12-05,655,324,79,46.0,63.0,3.0,sunday,5,12,2004
2004-12-06,614,321,54,29.0,40.0,0.0,monday,6,12,2004
2004-12-07,710,365,74,38.0,57.0,2.0,tuesday,7,12,2004
2004-12-08,630,334,64,30.0,58.0,1.0,wednesday,8,12,2004
2004-12-09,686,355,61,36.0,62.0,2.0,thursday,9,12,2004
2004-12-10,794,427,77,31.0,65.0,4.0,friday,10,12,2004
2004-12-11,676,347,65,33.0,49.0,1.0,saturday,11,12,2004
2004-12-12,669,326,81,45.0,61.0,7.0,sunday,12,12,2004
2004-12-13,712,380,54,32.0,48.0,0.0,monday,13,12,2004
2004-12-14,811,421,82,51.0,64.0,2.0,tuesday,14,12,2004
2004-12-15,927,480,80,48.0,72.0,2.0,wednesday,15,12,2004
2004-12-16,738,396,67,34.0,61.0,3.0,thursday,16,12,2004
2004-12-17,762,411,75,30.0,66.0,3.0,friday,17,12,2004
2004-12-18,666,341,73,39.0,57.0,3.0,saturday,18,12,2004
2004-12-19,648,344,62,34.0,54.0,3.0,sunday,19,12,2004
2004-12-20,688,375,55,23.0,42.0,1.0,monday,20,12,2004
2004-12-21,704,369,68,40.0,51.0,3.0,tuesday,21,12,2004
2004-12-22,766,404,71,37.0,58.0,2.0,wednesday,22,12,2004
2004-12-23,751,390,77,33.0,61.0,4.0,thursday,23,12,2004
2004-12-24,670,319,83,42.0,65.0,2.0,friday,24,12,2004
2004-12-25,407,223,38,14.0,22.0,1.0,saturday,25,12,2004
2004-12-26,538,268,59,36.0,49.0,2.0,sunday,26,12,2004
2004-12-27,499,254,55,30.0,41.0,1.0,monday,27,12,2004
2004-12-28,695,368,66,35.0,53.0,2.0,tuesday,28,12,2004
2004-12-29,730,375,74,38.0,64.0,3.0,wednesday,29,12,2004
2004-12-30,605,320,58,29.0,51.0,3.0,thursday,30,12,2004
2004-12-31,736,400,66,34.0,45.0,1.0,friday,31,12,2004
2005-01-01,895,449,109,63.0,84.0,5.0,saturday,1,1,2005
2005-01-02,570,299,55,29.0,42.0,0.0,sunday,2,1,2005
2005-01-03,548,304,48,24.0,40.0,1.0,monday,3,1,2005
2005-01-04,731,371,65,38.0,57.0,1.0,tuesday,4,1,2005
2005-01-05,736,393,66,39.0,55.0,4.0,wednesday,5,1,2005
2005-01-06,777,404,76,44.0,65.0,2.0,thursday,6,1,2005
2005-01-07,696,371,63,28.0,58.0,4.0,friday,7,1,2005
2005-01-08,659,338,65,37.0,55.0,2.0,saturday,8,1,2005
2005-01-09,717,354,83,45.0,66.0,2.0,sunday,9,1,2005
2005-01-10,678,361,51,37.0,57.0,0.0,monday,10,1,2005
2005-01-11,832,460,60,30.0,69.0,1.0,tuesday,11,1,2005
2005-01-12,821,444,72,39.0,66.0,0.0,wednesday,12,1,2005
2005-01-13,761,400,69,35.0,71.0,3.0,thursday,13,1,2005
2005-01-14,801,428,83,36.0,71.0,4.0,friday,14,1,2005
2005-01-15,778,413,71,42.0,69.0,1.0,saturday,15,1,2005
2005-01-16,697,357,81,40.0,64.0,5.0,sunday,16,1,2005
2005-01-17,665,337,67,32.0,51.0,3.0,monday,17,1,2005
2005-01-18,766,414,69,36.0,63.0,1.0,tuesday,18,1,2005
2005-01-19,844,448,82,35.0,61.0,1.0,wednesday,19,1,2005
2005-01-20,771,403,74,40.0,77.0,3.0,thursday,20,1,2005
2005-01-21,843,436,76,33.0,69.0,5.0,friday,21,1,2005
2005-01-22,731,385,80,38.0,67.0,3.0,saturday,22,1,2005
2005-01-23,670,351,75,32.0,81.0,3.0,sunday,23,1,2005
2005-01-24,637,350,41,14.0,33.0,2.0,monday,24,1,2005
2005-01-25,695,373,56,27.0,64.0,3.0,tuesday,25,1,2005
2005-01-26,719,386,62,31.0,56.0,4.0,wednesday,26,1,2005
2005-01-27,803,412,84,43.0,65.0,1.0,thursday,27,1,2005
2005-01-28,795,416,71,33.0,60.0,3.0,friday,28,1,2005
2005-01-29,683,370,77,25.0,44.0,7.0,saturday,29,1,2005
2005-01-30,703,363,76,40.0,66.0,4.0,sunday,30,1,2005
2005-01-31,725,383,73,35.0,66.0,4.0,monday,31,1,2005
2005-02-01,939,497,84,44.0,81.0,2.0,tuesday,1,2,2005
2005-02-02,769,412,74,35.0,61.0,3.0,wednesday,2,2,2005
2005-02-03,761,397,84,48.0,65.0,3.0,thursday,3,2,2005
2005-02-04,853,466,75,26.0,62.0,3.0,friday,4,2,2005
2005-02-05,726,359,85,47.0,68.0,3.0,saturday,5,2,2005
2005-02-06,575,299,63,31.0,51.0,4.0,sunday,6,2,2005
2005-02-07,620,329,43,27.0,47.0,2.0,monday,7,2,2005
2005-02-08,800,413,72,43.0,63.0,2.0,tuesday,8,2,2005
2005-02-09,744,395,72,39.0,68.0,2.0,wednesday,9,2,2005
2005-02-10,662,363,43,27.0,57.0,4.0,thursday,10,2,2005
2005-02-11,769,421,68,31.0,66.0,2.0,friday,11,2,2005
2005-02-12,643,340,68,34.0,54.0,0.0,saturday,12,2,2005
